sport,sport_key,game_id,game_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market,market_last_update,team,price,point,query_time
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,draftkings,DraftKings,2025-12-07T09:21:11Z,h2h,2025-12-07T09:21:11Z,Army Black Knights,185,,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,draftkings,DraftKings,2025-12-07T09:21:11Z,h2h,2025-12-07T09:21:11Z,Navy Midshipmen,-225,,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,draftkings,DraftKings,2025-12-07T09:21:11Z,spreads,2025-12-07T09:21:11Z,Army Black Knights,-108,5.5,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,draftkings,DraftKings,2025-12-07T09:21:11Z,spreads,2025-12-07T09:21:11Z,Navy Midshipmen,-112,-5.5,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,draftkings,DraftKings,2025-12-07T09:21:11Z,totals,2025-12-07T09:21:11Z,Over,-108,39.5,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,draftkings,DraftKings,2025-12-07T09:21:11Z,totals,2025-12-07T09:21:11Z,Under,-112,39.5,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,lowvig,LowVig.ag,2025-12-07T09:20:43Z,h2h,2025-12-07T09:20:43Z,Army Black Knights,177,,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,lowvig,LowVig.ag,2025-12-07T09:20:43Z,h2h,2025-12-07T09:20:43Z,Navy Midshipmen,-205,,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,lowvig,LowVig.ag,2025-12-07T09:20:43Z,spreads,2025-12-07T09:20:43Z,Army Black Knights,-106,5.0,20251207092125103091
NCAAF,americanfootball_ncaaf,86b2f11373631509f973bd3e72f5732d,2025-12-13T20:00:00Z,Navy Midshipmen,Army Black Knights,lowvig,LowVig.ag,2025-12-07T09:20:43Z,spreads,2025-12-07T09:20:43Z,Navy Midshipmen,-106,-5.0,20251207092125103091
