sport,sport_key,game_id,game_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market,market_last_update,team,price,point,query_time
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,fanduel,FanDuel,2026-01-14T06:38:49Z,h2h,2026-01-14T06:38:49Z,Indiana Hoosiers,-340,,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,fanduel,FanDuel,2026-01-14T06:38:49Z,h2h,2026-01-14T06:38:49Z,Miami Hurricanes,275,,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,fanduel,FanDuel,2026-01-14T06:38:49Z,spreads,2026-01-14T06:38:49Z,Indiana Hoosiers,-110,-8.5,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,fanduel,FanDuel,2026-01-14T06:38:49Z,spreads,2026-01-14T06:38:49Z,Miami Hurricanes,-110,8.5,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,fanduel,FanDuel,2026-01-14T06:38:49Z,totals,2026-01-14T06:38:49Z,Over,-105,47.5,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,fanduel,FanDuel,2026-01-14T06:38:49Z,totals,2026-01-14T06:38:49Z,Under,-115,47.5,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,lowvig,LowVig.ag,2026-01-14T06:38:35Z,h2h,2026-01-14T06:38:35Z,Indiana Hoosiers,-350,,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,lowvig,LowVig.ag,2026-01-14T06:38:35Z,h2h,2026-01-14T06:38:35Z,Miami Hurricanes,280,,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,lowvig,LowVig.ag,2026-01-14T06:38:35Z,spreads,2026-01-14T06:38:35Z,Indiana Hoosiers,-109,-8.5,20260114063854186100
NCAAF,americanfootball_ncaaf,b9d4c49ff5254d29e970cbb40bb6b2ea,2026-01-20T00:30:00Z,Indiana Hoosiers,Miami Hurricanes,lowvig,LowVig.ag,2026-01-14T06:38:35Z,spreads,2026-01-14T06:38:35Z,Miami Hurricanes,-103,8.5,20260114063854186100
